129;6/14/2011;Launch of InforMEA _ the United Nations Information Portal on Multilateral Environmental Agreements (MEAs);;http://old.unep-aewa.org/news/news_elements/2011/launch_informea.htm;;;;;;
130;11/21/2011;UNEP/AEWA Secretariat Launches Online National Reporting Cycle for MOP5;;http://old.unep-aewa.org/news/news_elements/2011/launch_nat_online_reporting.htm;;;;;;
131;11/29/2011;Lesser White-fronted Goose in the Spotlight at CMS COP10 in Bergen, Norway;;http://old.unep-aewa.org/news/news_elements/2011/lwfg_at_cms_cop10.htm;;;;;;
132;6/24/2011;RECAP Committee for the Lesser White-fronted Goose in Fennoscandia holds 4th meeting at UN Campus in Bonn;Le Comit_ RECAP pour la conservation de lÍOie naine en Fennoscandie a tenu sa 4ème r_union sur le Campus des Nations Unies ö Bonn;http://old.unep-aewa.org/news/news_elements/2011/lwfg_recap4.htm;http://old.unep-aewa.org/news/news_elements/2011/lwfg_recap4_fr.htm;;;;;
133;8/2/11;A brief profile of Marco Barbieri, Acting Executive Secretary of the UNEP/AEWA Secretariat;Profil en bref de Marco Barbieri, Secr_taire ex_cutif par int_rim du Secr_tariat PNUE/AEWA;http://old.unep-aewa.org/news/news_elements/2011/marco_barbieri.htm;http://old.unep-aewa.org/news/news_elements/2011/marco_barbieri_fr.htm;;;;;
134;8/2/11;IN MEMORIAM - In memory of Dr. Brooks Childress, Chair of the IUCN/Wetlands International Flamingo Specialist Group;;http://old.unep-aewa.org/news/news_elements/2011/memoriam_brooks_childress.htm;;;;;;
135;7/5/11;Wadden Sea Secretariat publishes report on migratory waterbirds in the Wadden Sea;;http://old.unep-aewa.org/news/news_elements/2011/migratory_birds_wadden_sea_report_1987_2008.htm;;;;;;
136;10/20/2011;Party No. 65 Joins the Agreement - AEWA Welcomes Montenegro;La Partie nÁ 65 rejoint l'Accord _ lÍAEWA souhaite la bienvenue au Mont_n_gro;http://old.unep-aewa.org/news/news_elements/2011/montenegro_new_party.htm;http://old.unep-aewa.org/news/news_elements/2011/montenegro_new_party_fr.htm;;;;;
137;8/2/11;Preparations for AEWA MOP5 in full swing;Les pr_paratifs de la MOP5 de l'AEWA battent leur plein;http://old.unep-aewa.org/news/news_elements/2011/mop5_preparations.htm;http://old.unep-aewa.org/news/news_elements/2011/mop5_preparations_fr.htm;;;;;
138;5/5/11;New multimedia website showcases 15th Anniversary of AEWA;D_monstration du nouveau site Internet multim_dia lors de la c_l_bration du 15ème anniversaire de lÍAEWA;http://old.unep-aewa.org/news/news_elements/2011/new_multimedia_website.htm;http://old.unep-aewa.org/news/news_elements/2011/new_multimedia_website_fr.htm;;;;;
139;10/15/2011;Venue of the 13th Pan-African Ornithological Congress (PAOC 13) changed from Nigeria to Tanzania;;http://old.unep-aewa.org/news/news_elements/2011/paoc_changed_venue.htm;;;;;;
140;10/28/2011;African Preparatory Negotiation Workshop Empowers CMS and AEWA Negotiators;;http://old.unep-aewa.org/news/news_elements/2011/pre_cop_uganda.htm;;;;;;
141;10/7/11;WOW Products and Flyway Training Needs Highlighted at Ramsar African Regional COP Preparatory Meeting;Les produits du projet WOW et les besoins en matière de formation sur les voies de migration mis en _vidence ö la r_union pr_paratoire de la COP de Ramsar pour la r_gion africaine;http://old.unep-aewa.org/news/news_elements/2011/ramsar_africa_regional_meeting.htm;http://old.unep-aewa.org/news/news_elements/2011/ramsar_africa_regional_meeting_fr.htm;;;;;
142;8/2/11;Recruitment of the new AEWA Executive Secretary and interim arrangements;Recrutement du nouveau Secr_taire ex_cutif de l'AEWA et dispositions temporaires;http://old.unep-aewa.org/news/news_elements/2011/recruitment.htm;http://old.unep-aewa.org/news/news_elements/2011/recruitment_fr.htm;;;;;
143;2/1/11;Following the Red-breasted Goose: Six Geese fitted with GPS transmitters for the first time in Bulgaria;;http://old.unep-aewa.org/news/news_elements/2011/red_breasted_geese_bulgaria.htm;;;;;;
144;3/12/11;The Rolex Awards for Enterprise- Also supporting Waterbird Conservation Projects;;http://old.unep-aewa.org/news/news_elements/2011/rolex_awards.htm;;;;;;
145;5/5/11;AEWA Small Grants Fund _ launch of the 2011 cycle!;Le Fonds de petites subventions de l'AEWA _ lancement du cycle annuel 2011 !;http://old.unep-aewa.org/news/news_elements/2011/sgf_cycle2011.htm;http://old.unep-aewa.org/news/news_elements/2011/sgf_cycle2011_fr.htm;;;;;This is external news, cannot be imported as page
146;9/12/11;AEWA Technical Committee Meeting in Kenya;;http://old.unep-aewa.org/news/news_elements/2011/tc_10_announcement_naivasha.htm;;;;;;
147;10/24/2011;AEWA joins UN Day celebrations in Bonn;;http://old.unep-aewa.org/news/news_elements/2011/un_day_2011.htm;;;;;;
148;1/19/2011;Miracle in the marshes of Iraq _ Large flock of Marbled Teal sighted;;http://old.unep-aewa.org/news/news_elements/2011/vulnerable_marbled_teal_iraq.htm;;;;;;
149;8/2/11;World Migratory Bird Day 2011 breaks all records!;La Journ_e Mondiale des Oiseaux Migrateurs 2011 bat tous les records !;http://old.unep-aewa.org/news/news_elements/2011/wmbd_breaks_records.htm;http://old.unep-aewa.org/news/news_elements/2011/wmbd_breaks_records_fr.htm;;;;;
150;4/1/11;World Migratory Bird Day 2011 Focuses on Land use changes from a bird's eye view!;Journ_e mondiale des oiseaux mirateurs 2011, Les changements dÍutilisation des sols _ vue ö vol d'oiseau;http://old.unep-aewa.org/news/news_elements/2011/wmbd2011_launch.htm;http://old.unep-aewa.org/wmbd/2011/wmbd_flyer_2011_french.pdf;http://old.unep-aewa.org/wmbd/2011/wmbd_flyer_2011_spanish.pdf;;;;
151;12/2/11;The Russian Government convenes workshop to further discuss its accession to AEWA;;http://old.unep-aewa.org/news/news_elements/2011/workshop-hannover.htm;;;;;;
152;2/2/11;World Wetlands Day 2011 marks RamsarÍs 40th Anniversary;;http://old.unep-aewa.org/news/news_elements/2011/world_wetlands_day_2011.htm;;;;;;
153;1/24/2011;Winners of The WorldÍs Rarest Birds photo competition announced - photo of a pair of Orange-bellied Parrots wins migratory Critically Endangered species category;;http://old.unep-aewa.org/news/news_elements/2011/worlds_rarest_birds_photo_competition.htm;;;;;;
154;8/2/11;WOW Flyway News: CSN Tool wins ESRI award and FTK now available in other languages!;Nouvelles du projet WOW : l'outil CSN a remport_ le prix ESRI et le kit de formation FTK est a pr_sent disponible dans plusieurs langues !;http://old.unep-aewa.org/news/news_elements/2011/wow_news.htm;http://old.unep-aewa.org/news/news_elements/2011/wow_news_fr.htm;;;;;
155;11/9/11;WOW Project Listed Amongst the ñTop 20î UNEP DGEF Projects;;http://old.unep-aewa.org/news/news_elements/2011/wow_project.htm;;;;;;
156;8/14/2012;Norway hosts the 1st Meeting on the Implementation of the AEWA International Species Management Plan for the Pink-footed Goose;;http://old.unep-aewa.org/news/news_elements/2012/1stmeeting_pink_footed_goose.htm;;;;;;
157;7/16/2012;AEWA and CAFF Secretariats Sign Resolution on Cooperation;;http://old.unep-aewa.org/news/news_elements/2012/aewa_caff_roc.htm;;;;;;
158;10/1/12;Ramsar COP11 _ AEWA Highlights;La COP11 de Ramsar _ Points importants pour l'AEWA;http://old.unep-aewa.org/news/news_elements/2012/aewa_ramsar_cop11.htm;http://old.unep-aewa.org/news/news_elements/2012/aewa_ramsar_cop11_fr.htm;;;;;
159;10/1/12;African Initiative _ 2012 Highlights;L'Initiative africaine _ Actualit_s 2012;http://old.unep-aewa.org/news/news_elements/2012/african_initiative_highlights2012.htm;http://old.unep-aewa.org/news/news_elements/2012/african_initiative_highlights2012_fr.htm;;;;;
160;12/4/12;Animal Migration - A New Journal Dedicated to Migration Biology;;http://old.unep-aewa.org/news/news_elements/2012/animal_migration.htm;;;;;;
161;2/10/12;The Amazing Migration of the Arctic Tern Visualized with Google Earth;;http://old.unep-aewa.org/news/news_elements/2012/arctic_tern_eol_google_earth_tour.htm;;;;;;
162;10/17/2012;Black-tailed Godwit European Breeding Range States Meet in the Netherlands;Les Ätats de l'aire de r_partition de la Barge ö queue noire nichant en Europe se r_unissent aux Pays-Bas;http://old.unep-aewa.org/news/news_elements/2012/btg_meetg_abcoude.htm;http://old.unep-aewa.org/news/news_elements/2012/btg_meetg_abcoude_fr.htm;;;;;
163;12/12/12;Major Step Forward for the Conservation of Waterbirds in Central Asia;Une avanc_e majeure pour la conservation des oiseaux dÍeau en Asie Centrale;http://old.unep-aewa.org/news/news_elements/2012/caf_meeting_abu_dhabi.htm;http://old.unep-aewa.org/news/news_elements/2012/caf_meeting_abu_dhabi_fr.htm;;;;;
164;12/12/12;Call for the Nomination of AEWA CEPA Focal Points;Appel ö la nomination des correspondants nationaux CESP de lÍAEWA;http://old.unep-aewa.org/news/news_elements/2012/cepa_focalpoints.htm;http://old.unep-aewa.org/news/news_elements/2012/cepa_focalpoints_fr.htm;;;;;
165;6/2/12;VBN and WWF Help Fund Migratory Shorebird Research at the University of Groningen;;http://old.unep-aewa.org/news/news_elements/2012/chair_migratory_bird_ecology.htm;;;;;;
166;11/5/12;CMS Family Manual Assumes a Concrete Form;Manuel pour les correspondants nationaux se concr_tise;http://old.unep-aewa.org/news/news_elements/2012/cms_manual.htm;http://old.unep-aewa.org/news/news_elements/2012/cms_manual_fr.htm;;;;;
167;10/8/12;AEWA Electronic Newsletter No. 33 Released;;http://old.unep-aewa.org/news/news_elements/2012/e_news33.htm;;;;;;
168;12/13/2012;AEWA Electronic Newsletter No. 34 Released;;http://old.unep-aewa.org/news/news_elements/2012/e_news34.htm;;;;;;
169;7/11/12;CMS Family Online Reporting System Presented at Ramsar Convention COP11;;http://old.unep-aewa.org/news/news_elements/2012/family_ort_ramsar_cop.htm;;;;;;
170;2/24/2012;BirdLife MAVA Foundation Project Helps Strengthen Collaboration for Waterbird Conservation Along the Coast of West Africa;Le projet BirdLife/Fondation MAVA contribue ö renforcer la collaboration pour la conservation des oiseaux dÍeau le long de la cªte ouest de lÍAfrique;http://old.unep-aewa.org/news/news_elements/2012/freetown_workshop.htm;http://old.unep-aewa.org/news/news_elements/2012/freetown_workshop_fr.htm;;;;;
171;9/18/2012;Gabon Becomes AEWAÍs Party No. 67;Le Gabon devient la 67ème Partie ö lÍAEWA;http://old.unep-aewa.org/news/news_elements/2012/gabon_accession.htm;http://old.unep-aewa.org/news/news_elements/2012/gabon_accession_fr.htm;;;;;
172;12/12/12;In Focus: AEWA Conservation Guideline No. 5 - Guidelines on Sustainable Harvest of Migratory Waterbirds;Sous les projecteurs: Lignes directrices de conservation no 5 de l'AEWA - Lignes directrices sur le pr_lèvement durable des oiseaux d'eau migrateurs;http://old.unep-aewa.org/news/news_elements/2012/in_focus_cg5.htm;http://old.unep-aewa.org/news/news_elements/2012/in_focus_cg5_fr.htm;;;;;
173;10/24/2012;A First Action Plan Results from the Workshop on the International Waterbirds Census (IWC) in North Africa;LÍatelier sur le Recensement international des oiseaux dÍeau (IWC) dÍAfrique du Nord r_dige un premier plan dÍaction;http://old.unep-aewa.org/news/news_elements/2012/iwc_workshop.htm;http://old.unep-aewa.org/news/news_elements/2012/iwc_workshop_fr.htm;;;;;
174;10/23/2012;CMS Ambassador Kuki Gallmann Awarded International Masi Grosso DÍOro Veneziano Prize;;http://old.unep-aewa.org/news/news_elements/2012/kuki_gallmann_masi_grosso_prize.htm;;;;;;
175;11/12/12;Second Meeting of Lesser White-fronted Goose Range States;;http://old.unep-aewa.org/news/news_elements/2012/lwfg_iwg2_meeting_advance.htm;;;;;;
176;11/22/2012;Second Meeting of Lesser White-fronted Goose Range States;Deuxième r_union des Ätats de lÍaire de r_partition de lÍOie naine;http://old.unep-aewa.org/news/news_elements/2012/lwfg_iwg2_postmeeting.htm;http://old.unep-aewa.org/news/news_elements/2012/lwfg_iwg2_postmeeting_fr.htm;;;;;
177;10/2/12;Lesser White-fronted Goose _ 2012 News Round-up;L'Oie naine _ Actualit_s 2012;http://old.unep-aewa.org/news/news_elements/2012/lwfg_news_round_up.htm;http://old.unep-aewa.org/news/news_elements/2012/lwfg_news_round_up_fr.htm;;;;;
178;8/22/2012;IN MEMORIAM _ In Memory of Dr. Martin Schneider-Jacoby;;http://old.unep-aewa.org/news/news_elements/2012/memoriam_schneider-jacoby.htm;;;;;;
179;10/1/12;AEWA 5th Meeting of the Parties Adopts Action Plan for Migratory Waterbirds and People in Africa;La 5ème R_union des Parties ö l'AEWA adopte le Plan d'action pour les oiseaux migrateurs et les hommes en Afrique;http://old.unep-aewa.org/news/news_elements/2012/mop5_final.htm;http://old.unep-aewa.org/news/news_elements/2012/mop5_final_fr.htm;;;;;
180;10/25/2012;The Kingdom of Morocco Becomes the 68th Contracting Party to AEWA;;http://old.unep-aewa.org/news/news_elements/2012/morocco_new_party.htm;;;;;;
181;11/22/2012;Inaugural Meeting of the AEWA Northern Bald Ibis International Working Group Held in Jazan, Saudi Arabia;R_union inaugurale du groupe de travail international de lÍAEWA sur lÍIbis chauve ö Jazan, en Arabie saoudite;http://old.unep-aewa.org/news/news_elements/2012/nbi_meeting_saudi_arabia.htm;http://old.unep-aewa.org/news/news_elements/2012/nbi_meeting_saudi_arabia_fr.htm;;;;;
182;11/6/12;AEWA Welcomes the Kingdom of Morocco and the Kingdom of Swaziland _ Increasing the Number of AEWA Parties to 69!;LÍAEWA souhaite la bienvenue aux Royaumes du Maroc et du Swaziland _ le nombre de Parties ö lÍAEWA passe ö pr_sent ö 69 !;http://old.unep-aewa.org/news/news_elements/2012/new_parties.htm;http://old.unep-aewa.org/news/news_elements/2012/new_parties_fr.htm;;;;;
183;5/15/2012;African Parties Get a Unique Opportunity to Influence the Development of the Draft Plan of Action for the Implementation of AEWA in Africa;LÍAtelier r_gional africain de pr_paration ö la MOP5 : lÍaccent sur lÍInitiative africaine;http://old.unep-aewa.org/news/news_elements/2012/pre_mop_workshop_at_mop5.html;http://old.unep-aewa.org/news/news_elements/2012/pre_mop_workshop_at_mop5_fr.html;;;;;
184;10/21/2012;The Ramsar Convention Uses the WOW Flyway Training Kit to Promote the Flyway Approach to the Conservation and Wise Use of Waterbirds and Wetlands in Africa;;http://old.unep-aewa.org/news/news_elements/2012/ramsar_promotes_flyway_kit.htm;;;;;;
185;12/12/12;Recruitment of the New AEWA Executive Secretary Currently in Progress;Proc_dure de recrutement du nouveau Secr_taire ex_cutif de l'AEWA actuellement en cours;http://old.unep-aewa.org/news/news_elements/2012/recruitment_es.htm;http://old.unep-aewa.org/news/news_elements/2012/recruitment_es_fr.htm;;;;;
186;10/19/2012;Shoebill Action Planning Process Launched in a Workshop in Uganda;Le processus de planification de lÍaction en faveur du Bec-en-sabot du Nil est lanc_ lors dÍun atelier en Ouganda;http://old.unep-aewa.org/news/news_elements/2012/shoebill_workshop_uganda.htm;http://old.unep-aewa.org/news/news_elements/2012/shoebill_workshop_uganda_fr.htm;;;;;
187;11/6/12;Swaziland to Become 69th Contracting Party to AEWA;;http://old.unep-aewa.org/news/news_elements/2012/swaziland_accession.htm;;;;;;
188;8/29/2012;Ghana hosts 11th Meeting of the AEWA Technical Committee;;http://old.unep-aewa.org/news/news_elements/2012/tc11_meeting_ghana_photos.htm;;;;;;
189;10/17/2012;Vacancy Announcement - Executive Officer, UNEP/AEWA Secretariat;Avis de vacance de poste - Administrateur g_n_ral, Secr_tariat PNUE/AEWA;http://old.unep-aewa.org/news/news_elements/2012/vacancy_announcement_es.htm;http://old.unep-aewa.org/news/news_elements/2012/vacancy_announcement_es_fr.htm;;;;;
190;10/1/12;Wadden Sea Flyway Initiative (WSFI) Advisory Board Meets in Wilhelmshaven;Le comit_ consultatif de l'Initiative Voie de migration de la mer des Wadden se r_unit ö Wilhelmshaven;http://old.unep-aewa.org/news/news_elements/2012/waddensea_meeting.htm;http://old.unep-aewa.org/news/news_elements/2012/waddensea_meeting_fr.htm;;;;;
191;2/22/2012;New African-Eurasian Waterbird Census Website Launched by Wetlands International;;http://old.unep-aewa.org/news/news_elements/2012/waterbird_census_website_launch.htm;;;;;;
192;3/14/2012;"The World Migratory Bird Day Team Is Pleased to Be Able
to Launch the 2012 Website and Poster!";L'_quipe de la journ_e mondiale des oiseaux migrateurs est heureuse de vous pr_senter le site web et l'affiche 2012 !;http://old.unep-aewa.org/news/news_elements/2012/wmbd2012_launch.htm;http://old.unep-aewa.org/news/news_elements/2012/wmbd2012_launch_fr.htm;;;;;
193;4/22/2012;World Migratory Bird Day 2012 Trailer Launched;Lancement de la bande-annonce pour la Journ_e Mondiale des Oiseaux Migrateurs 2012;http://old.unep-aewa.org/news/news_elements/2012/wmbd2012_trailer_launch.htm;http://old.unep-aewa.org/news/news_elements/2012/wmbd2012_trailer_launch_fr.htm;;;;;
194;6/28/2012;World Migratory Bird Day 2012 Breaks All Records - Most Successful Global Campaign Yet!;La Journ_e Mondiale des Oiseaux Migrateurs 2012 Bat Tous Les Records !;http://old.unep-aewa.org/news/news_elements/2012/wmbd2012.htm;http://old.unep-aewa.org/news/news_elements/2012/wmbd2012_fr.htm;;;;;
195;6/5/12;World Environment Day: 5 June 2012!;;http://old.unep-aewa.org/news/news_elements/2012/world_environment_day_2012.htm;;;;;;
196;6/22/2012;New Party: The Republic of Zimbabwe Accedes to AEWA;;http://old.unep-aewa.org/news/news_elements/2012/zimbabwe.htm;;;;;;
197;5/21/2013;1st Meeting of the Svalbard Pink-footed Goose International Working Group;La première r_union du groupe de travail international de l'AEWA sur l'Oie ö bec court du Svalbard (AEWA SPfG IWG);http://old.unep-aewa.org/news/news_elements/2013/1st_pfg_meeting.htm;http://old.unep-aewa.org/news/news_elements/2013/1st_pfg_meeting_fr.htm;;;;;
198;5/15/2013;The Arctic Biodiversity Assessment _ Migratory Birds;The Arctic Biodiversity Assessment _ Migratory Birds;http://old.unep-aewa.org/news/news_elements/2013/aba_migratory_birds.htm;http://old.unep-aewa.org/news/news_elements/2013/aba_migratory_birds.htm;;;;;
199;3/19/2013;AEWA Training of Trainers Workshop on the Flyway Approach to the Conservation and Wise Use of Waterbirds and Wetlands;Atelier de formation des formateurs (FdF) sur lÍapproche par la voie de migration de la conservation et de lÍutilisation judicieuse des oiseaux dÍeau et des zones humides;http://old.unep-aewa.org/news/news_elements/2013/aewa_ftk_tot.htm;http://old.unep-aewa.org/news/news_elements/2013/aewa_ftk_tot_fr.htm;;;;;
200;2/6/13;A Sub-regional Workshop for the African Initiative Was Held from 2 to 6 June in the El Kala Natural Park in Algeria;Un atelier sous r_gional pour lÍInitiative africaine a eu lieu du 2 au 6 juin au Parc Naturel dÍEl Kala en Alg_rie;http://old.unep-aewa.org/news/news_elements/2013/algeria_workshop_ai.htm;http://old.unep-aewa.org/news/news_elements/2013/algeria_workshop_ai_fr.htm;;;;;
201;3/28/2013;New Associate Programme Officer for Single Species Action Plans Joins the UNEP/AEWA Secretariat;Une nouvelle Administratrice de programme associ_e pour les Plans dÍaction par espèce a rejoint le Secr_tariat PNUE/AEWA;http://old.unep-aewa.org/news/news_elements/2013/announcement_lwfg_coordinator.htm;http://old.unep-aewa.org/news/news_elements/2013/announcement_lwfg_coordinator_fr.htm;;;;;
202;9/13/2013;9th Meeting of the AEWA Standing Committee in Trondheim, Norway;9ème R_union du Comit_ permanent de l'AEWA ö Trondheim, Norvège;http://old.unep-aewa.org/news/news_elements/2013/announcement_stc9_e_news.htm;http://old.unep-aewa.org/news/news_elements/2013/announcement_stc9_e_news_fr.htm;;;;;
203;1/18/2013;Norway to Host 9th Meeting of the AEWA Standing Committee;La Norvège accueille la 9ème r_union du Comit_ permanent de l'AEWA;http://old.unep-aewa.org/news/news_elements/2013/announcement_stc9.htm;http://old.unep-aewa.org/news/news_elements/2013/announcement_stc9_fr.htm;;;;;
204;8/12/13;RSPB: Turkish Ibis Arrive at Palmyra;;http://old.unep-aewa.org/news/news_elements/2013/bald_ibis_turkey.htm;;;;;;
205;9/12/13;German Federal President Visits UN Campus in Bonn;;http://old.unep-aewa.org/news/news_elements/2013/bundespraesident_gauck_visits_UN.htm;;;;;;
206;8/1/13;Accession of Burkina Faso Raises Number of AEWA Contracting Parties to 72;LÍadh_sion du Burkina Faso porte ö 72 le nombre des Parties ö lÍAEWA;http://old.unep-aewa.org/news/news_elements/2013/burkina_faso_new_party.htm;http://old.unep-aewa.org/news/news_elements/2013/burkina_faso_new_party_fr.htm;;;;;
207;8/16/2013;Central Marshes of Iraq Declared as First National Park;;http://old.unep-aewa.org/news/news_elements/2013/central_marshes_iraq.htm;;;;;;
208;3/28/2013;Reminder CEPA FP Nomination - Update on Nominations Received;Prolongation de la date limite de nomination des correspondants nationaux CESP de lÍAEWA;http://old.unep-aewa.org/news/news_elements/2013/cepa_focalpoints_update.htm;http://old.unep-aewa.org/news/news_elements/2013/cepa_focalpoints_update_fr.htm;;;;;
209;11/3/13;New Party: The Republic of Cªte dÍIvoire Accedes to AEWA as Contracting Party No. 70;Nouvelle Partie : la R_publique de Cªte dÍIvoire adhère ö lÍAEWA, devenant la 70ème Partie contractante;http://old.unep-aewa.org/news/news_elements/2013/cote_d_ivoire_new_party.htm;http://old.unep-aewa.org/news/news_elements/2013/cote_d_ivoire_new_party_fr.htm;;;;;
210;3/28/2013;AEWA Electronic Newsletter No. 35 Released;AEWA Electronic Newsletter No. 35 Released;http://old.unep-aewa.org/news/news_elements/2013/e_news35_released.htm;http://old.unep-aewa.org/news/news_elements/2013/e_news35_released.htm;;;;;
211;9/12/13;Latest AEWA Electronic Newsletter Released;;http://old.unep-aewa.org/news/news_elements/2013/e_news37_released.htm;;;;;;
212;5/15/2013;RSPB Takes Lead to Develop International Action Plan to Help Save the Eurasian Curlew;;http://old.unep-aewa.org/news/news_elements/2013/eurasian_curlew_rspb_ssap.htm;;;;;;
213;1/27/2013;A Tribute to Professor Geoffrey Matthews;;http://old.unep-aewa.org/news/news_elements/2013/geoffrey_matthews.htm;;;;;;
214;8/7/13;Progress in the Conservation of the Grey Crowned Crane;;http://old.unep-aewa.org/news/news_elements/2013/grey_crowned_crane.htm;;;;;;
215;3/28/2013;AEWAÍs Membership Grows to 71 Parties with Iceland Joining the Agreement;Avec lÍadh_sion de lÍIslande, le nombre des Parties contractantes ö lÍAEWA passe ö 71;http://old.unep-aewa.org/news/news_elements/2013/iceland_new_party.htm;http://old.unep-aewa.org/news/news_elements/2013/iceland_new_party_fr.htm;;;;;
216;5/27/2013;Campaign against Illegal Spring Hunting in Greece;;http://old.unep-aewa.org/news/news_elements/2013/illegal_hunting.htm;;;;;;
217;6/21/2013;In Focus: AEWA Conservation Guideline No. 8 - Guidelines on Reducing Crop Damage, Damage to Fisheries, Bird Strikes and Other Forms of Conflict between Waterbirds and Human Activities;Sous les projecteurs: Lignes directrices de conservation No 8 de lÍAEWA - Lignes directrices sur la r_duction des dommages aux r_coltes, des dommages aux pêcheries, des collisions d'oiseaux et d'autres formes de conflit entre les oiseaux d'eau et les activit_s humaines;http://old.unep-aewa.org/news/news_elements/2013/in_focus_cg8.htm;http://old.unep-aewa.org/news/news_elements/2013/in_focus_cg8_fr.htm;;;;;
218;9/12/13;In Focus: AEWA Conservation Guideline No. 9 - Guidelines for a Waterbird Monitoring Protocol;Sous les projecteurs : Lignes directrices de conservation No 9 de lÍAEWA _ Lignes directrices relatives au protocole de suivi des oiseaux dÍeau;http://old.unep-aewa.org/news/news_elements/2013/in_focus_cg9.htm;http://old.unep-aewa.org/news/news_elements/2013/in_focus_cg9_fr.htm;;;;;
219;1/23/2013;First Plenary of the Intergovernmental Platform on Biodiversity and Ecosystem Services (IPBES-1) Meets in Bonn;;http://old.unep-aewa.org/news/news_elements/2013/ipbes_meeting.htm;;;;;;
220;1/28/2013;IPBES: New Science-Policy Platform Takes Big Steps for Biodiversity and Ecosystem Services;;http://old.unep-aewa.org/news/news_elements/2013/ipbes_press_release.htm;;;;;;
221;4/2/13;National Action Planning Workshop for the Lesser White-fronted Goose in Bulgaria;Atelier sur l'_laboration d'un Plan d'action national pour l'Oie naine en Bulgarie;http://old.unep-aewa.org/news/news_elements/2013/lwfg_workshop_bulgaria.htm;http://old.unep-aewa.org/news/news_elements/2013/lwfg_workshop_bulgaria_fr.htm;;;;;
222;9/12/13;Lesser White-fronted Goose Identification Workshop in Hungary;Atelier dÍidentification de lÍOie naine en Hongrie;http://old.unep-aewa.org/news/news_elements/2013/lwfg_workshop_hungary_e_news.htm;http://old.unep-aewa.org/news/news_elements/2013/lwfg_workshop_hungary_e_news_fr.htm;;;;;
223;5/24/2013;Hungarian National Action Plan for the Lesser White-fronted Goose in the Pipeline;;http://old.unep-aewa.org/news/news_elements/2013/lwfg_workshop_hungary.htm;;;;;;
224;6/21/2013;MOP5 Proceedings Published;;http://old.unep-aewa.org/news/news_elements/2013/mop5_proceedings.htm;http://old.unep-aewa.org/news/news_elements/2013/mop5_proceedings_fr.htm;;;;;
225;7/20/2013;New Address for the CMS Family in Bonn;Nouvelle adresse de la famille de la CMS ö Bonn;http://old.unep-aewa.org/news/news_elements/2013/new_address_LE.htm;http://old.unep-aewa.org/news/news_elements/2013/new_address_LE_fr.htm;;;;;
226;12/3/13;Dr. Bradnee Chambers Appointed as New Executive Secretary of CMS;Nomination de M. Bradnee Chambers au poste de Secr_taire ex_cutif de la CMS;http://old.unep-aewa.org/news/news_elements/2013/new_executive_secretary_cms.htm;http://old.unep-aewa.org/news/news_elements/2013/new_executive_secretary_cms_fr.htm;;;;;
227;9/12/13;Update on AEWA International Species Working Groups and on New International Single Species Action Plans in the Making;Mise ö jour sur les Groupes de travail internationaux de l'AEWA sur les espèces et sur les nouveaux Plans d'action internationaux par espèce en cours dÍ_laboration;http://old.unep-aewa.org/news/news_elements/2013/new_issap.htm;http://old.unep-aewa.org/news/news_elements/2013/new_issap_fr.htm;;;;;
228;9/12/13;Website and Workspace for the AEWA Pink-footed Goose International Working Group!;Site Web et espace de travail pour le Groupe de travail international de lÍAEWA sur lÍOie ö bec court;http://old.unep-aewa.org/news/news_elements/2013/pink_footed_goose_website_launch.htm;http://old.unep-aewa.org/news/news_elements/2013/pink_footed_goose_website_launch_fr.htm;;;;;
229;9/6/13;Re-launch of the Wetlands International Waterbird Harvest Specialist Group;Relance du groupe WHSG de Wetlands International;http://old.unep-aewa.org/news/news_elements/2013/re_launch_harvest_specialist_group.htm;http://old.unep-aewa.org/news/news_elements/2013/re_launch_harvest_specialist_group_fr.htm;;;;;
230;3/28/2013;Lesser White-fronted Goose RECAP Committee Meets in Bonn;Le Comit_ RECAP pour lÍOie naine se r_unit ö Bonn;http://old.unep-aewa.org/news/news_elements/2013/recap5_bonn.htm;http://old.unep-aewa.org/news/news_elements/2013/recap5_bonn_fr.htm;;;;;
231;8/3/13;New AEWA Small Grants Fund Projects Selected and Two Projects Successfully Completed;;http://old.unep-aewa.org/news/news_elements/2013/sgf_announcement.htm;;;;;;
232;3/28/2013;Development of AEWA International Single Species Action Plan Working Group Websites Well Underway;Le d_veloppement des sites Web des groupes de travail internationaux sur les plans d'action par espèce de l'AEWA en bonne voie;http://old.unep-aewa.org/news/news_elements/2013/ssap_websites_iwg.htm;http://old.unep-aewa.org/news/news_elements/2013/ssap_websites_iwg_fr.htm;;;;;
233;12/3/13;Suspension of Trade of Black and Grey Crowned Cranes Decided by CITES COP;;http://old.unep-aewa.org/news/news_elements/2013/suspension_trade_cranes_cites_cop.htm;;;;;;
234;7/19/2013;Senegal and France Cooperate to Support the African Initiative;Coop_ration entre le S_n_gal et la France pour soutenir lÍInitiative Africaine;http://old.unep-aewa.org/news/news_elements/2013/technical_coordinator_ai.htm;http://old.unep-aewa.org/news/news_elements/2013/technical_coordinator_ai_fr.htm;;;;;
